Timestamp,Current (A),Voltage (V),Power Usage (kWh),On/Off
2023-03-28 03:00:00,0.0,0.0,0.0,0
2023-03-28 04:00:00,0.0,0.0,0.0,0
2023-03-28 05:00:00,0.0,0.0,0.0,0
2023-03-28 06:00:00,0.0,0.0,0.0,0
2023-03-28 07:00:00,0.0,0.0,0.0,0
2023-03-28 08:00:00,0.37,222.7,0.082,1
2023-03-28 09:00:00,0.0,0.0,0.0,0
2023-03-28 10:00:00,0.0,0.0,0.0,0
2023-03-28 11:00:00,0.0,0.0,0.0,0
2023-03-28 12:00:00,0.0,0.0,0.0,0
2023-03-28 13:00:00,0.0,0.0,0.0,0
2023-03-28 14:00:00,0.31,219.63,0.067,1
2023-03-28 15:00:00,0.0,0.0,0.0,0
2023-03-28 16:00:00,0.55,232.26,0.129,1
2023-03-28 17:00:00,0.0,0.0,0.0,0
2023-03-28 18:00:00,0.0,0.0,0.0,0
2023-03-28 19:00:00,0.54,219.75,0.12,1
2023-03-28 20:00:00,0.47,212.35,0.1,1
2023-03-28 21:00:00,0.34,237.82,0.08,1
2023-03-28 22:00:00,0.4,210.73,0.083,1
2023-03-28 23:00:00,0.0,0.0,0.0,0
2023-03-29 00:00:00,0.46,214.71,0.098,1
2023-03-29 01:00:00,0.52,223.26,0.117,1
2023-03-29 02:00:00,0.54,210.22,0.113,1
2023-03-29 03:00:00,0.0,0.0,0.0,0
2023-03-29 04:00:00,0.49,210.54,0.104,1
2023-03-29 05:00:00,0.0,0.0,0.0,0
2023-03-29 06:00:00,0.58,217.12,0.127,1
2023-03-29 07:00:00,0.0,0.0,0.0,0
2023-03-29 08:00:00,0.32,235.56,0.076,1
2023-03-29 09:00:00,0.0,0.0,0.0,0
2023-03-29 10:00:00,0.0,0.0,0.0,0
2023-03-29 11:00:00,0.58,212.55,0.122,1
2023-03-29 12:00:00,0.43,218.34,0.094,1
2023-03-29 13:00:00,0.37,225.29,0.083,1
2023-03-29 14:00:00,0.0,0.0,0.0,0
2023-03-29 15:00:00,0.42,213.74,0.089,1
2023-03-29 16:00:00,0.42,234.74,0.1,1
2023-03-29 17:00:00,0.0,0.0,0.0,0
2023-03-29 18:00:00,0.0,0.0,0.0,0
2023-03-29 19:00:00,0.39,223.35,0.087,1
2023-03-29 20:00:00,0.0,0.0,0.0,0
2023-03-29 21:00:00,0.53,220.34,0.117,1
2023-03-29 22:00:00,0.0,0.0,0.0,0
2023-03-29 23:00:00,0.37,224.31,0.083,1
2023-03-30 00:00:00,0.39,235.15,0.091,1
2023-03-30 01:00:00,0.0,0.0,0.0,0
2023-03-30 02:00:00,0.54,219.56,0.118,1
2023-03-30 03:00:00,0.4,231.75,0.092,1
2023-03-30 04:00:00,0.0,0.0,0.0,0
2023-03-30 05:00:00,0.44,210.86,0.094,1
2023-03-30 06:00:00,0.33,230.22,0.076,1
2023-03-30 07:00:00,0.44,217.49,0.097,1
2023-03-30 08:00:00,0.48,212.67,0.103,1
2023-03-30 09:00:00,0.46,214.22,0.099,1
2023-03-30 10:00:00,0.33,236.52,0.079,1
2023-03-30 11:00:00,0.6,220.86,0.132,1
2023-03-30 12:00:00,0.32,219.47,0.07,1
2023-03-30 13:00:00,0.51,230.4,0.116,1
2023-03-30 14:00:00,0.49,232.19,0.114,1
2023-03-30 15:00:00,0.0,0.0,0.0,0
2023-03-30 16:00:00,0.47,225.21,0.106,1
2023-03-30 17:00:00,0.0,0.0,0.0,0
2023-03-30 18:00:00,0.53,230.56,0.121,1
2023-03-30 19:00:00,0.58,215.27,0.125,1
2023-03-30 20:00:00,0.0,0.0,0.0,0
2023-03-30 21:00:00,0.0,0.0,0.0,0
2023-03-30 22:00:00,0.0,0.0,0.0,0
2023-03-30 23:00:00,0.5,228.31,0.114,1
2023-03-31 00:00:00,0.0,0.0,0.0,0
2023-03-31 01:00:00,0.51,219.68,0.113,1
2023-03-31 02:00:00,0.36,226.18,0.082,1
2023-03-31 03:00:00,0.0,0.0,0.0,0
2023-03-31 04:00:00,0.53,233.0,0.123,1
2023-03-31 05:00:00,0.55,234.58,0.129,1
2023-03-31 06:00:00,0.41,222.14,0.091,1
2023-03-31 07:00:00,0.5,239.4,0.119,1
2023-03-31 08:00:00,0.0,0.0,0.0,0
2023-03-31 09:00:00,0.0,0.0,0.0,0
2023-03-31 10:00:00,0.44,215.85,0.095,1
2023-03-31 11:00:00,0.54,234.54,0.126,1
2023-03-31 12:00:00,0.0,0.0,0.0,0
2023-03-31 13:00:00,0.51,221.43,0.113,1
2023-03-31 14:00:00,0.53,220.21,0.116,1
2023-03-31 15:00:00,0.46,218.68,0.1,1
2023-03-31 16:00:00,0.54,234.28,0.127,1
2023-03-31 17:00:00,0.3,221.1,0.067,1
2023-03-31 18:00:00,0.36,232.88,0.084,1
2023-03-31 19:00:00,0.59,217.7,0.129,1
2023-03-31 20:00:00,0.0,0.0,0.0,0
2023-03-31 21:00:00,0.0,0.0,0.0,0
2023-03-31 22:00:00,0.49,218.5,0.107,1
2023-03-31 23:00:00,0.51,219.92,0.111,1
2023-04-01 00:00:00,0.0,0.0,0.0,0
2023-04-01 01:00:00,0.59,237.01,0.139,1
2023-04-01 02:00:00,0.41,220.42,0.091,1
2023-04-01 03:00:00,0.33,210.35,0.069,1
2023-04-01 04:00:00,0.53,216.77,0.114,1
2023-04-01 05:00:00,0.32,212.88,0.068,1
2023-04-01 06:00:00,0.58,229.93,0.134,1
2023-04-01 07:00:00,0.0,0.0,0.0,0
2023-04-01 08:00:00,0.57,212.39,0.121,1
2023-04-01 09:00:00,0.32,219.29,0.07,1
2023-04-01 10:00:00,0.43,238.5,0.104,1
2023-04-01 11:00:00,0.0,0.0,0.0,0
2023-04-01 12:00:00,0.0,0.0,0.0,0
2023-04-01 13:00:00,0.44,214.88,0.095,1
2023-04-01 14:00:00,0.0,0.0,0.0,0
2023-04-01 15:00:00,0.38,222.94,0.084,1
2023-04-01 16:00:00,0.36,228.33,0.082,1
2023-04-01 17:00:00,0.52,216.23,0.113,1
2023-04-01 18:00:00,0.0,0.0,0.0,0
2023-04-01 19:00:00,0.6,237.41,0.142,1
2023-04-01 20:00:00,0.48,211.52,0.102,1
2023-04-01 21:00:00,0.48,210.16,0.102,1
2023-04-01 22:00:00,0.4,226.16,0.09,1
2023-04-01 23:00:00,0.0,0.0,0.0,0
2023-04-02 00:00:00,0.0,0.0,0.0,0
2023-04-02 01:00:00,0.47,213.38,0.099,1
2023-04-02 02:00:00,0.31,211.61,0.066,1
2023-04-02 03:00:00,0.35,210.08,0.074,1
2023-04-02 04:00:00,0.35,222.03,0.078,1
2023-04-02 05:00:00,0.41,220.4,0.091,1
2023-04-02 06:00:00,0.0,0.0,0.0,0
2023-04-02 07:00:00,0.0,0.0,0.0,0
2023-04-02 08:00:00,0.43,218.48,0.093,1
2023-04-02 09:00:00,0.41,213.6,0.088,1
2023-04-02 10:00:00,0.4,217.26,0.088,1
2023-04-02 11:00:00,0.0,0.0,0.0,0
2023-04-02 12:00:00,0.42,233.79,0.099,1
2023-04-02 13:00:00,0.0,0.0,0.0,0
2023-04-02 14:00:00,0.46,237.78,0.11,1
2023-04-02 15:00:00,0.0,0.0,0.0,0
2023-04-02 16:00:00,0.42,212.79,0.09,1
2023-04-02 17:00:00,0.0,0.0,0.0,0
2023-04-02 18:00:00,0.56,239.15,0.133,1
2023-04-02 19:00:00,0.0,0.0,0.0,0
2023-04-02 20:00:00,0.49,233.88,0.114,1
2023-04-02 21:00:00,0.43,233.17,0.101,1
2023-04-02 22:00:00,0.0,0.0,0.0,0
2023-04-02 23:00:00,0.3,218.18,0.066,1
2023-04-03 00:00:00,0.52,235.34,0.123,1
2023-04-03 01:00:00,0.37,228.84,0.084,1
2023-04-03 02:00:00,0.44,231.07,0.101,1
2023-04-03 03:00:00,0.32,237.78,0.077,1
2023-04-03 04:00:00,0.54,228.94,0.125,1
2023-04-03 05:00:00,0.57,214.72,0.122,1
2023-04-03 06:00:00,0.55,214.81,0.118,1
2023-04-03 07:00:00,0.59,217.1,0.129,1
2023-04-03 08:00:00,0.0,0.0,0.0,0
2023-04-03 09:00:00,0.0,0.0,0.0,0
2023-04-03 10:00:00,0.0,0.0,0.0,0
2023-04-03 11:00:00,0.32,222.4,0.071,1
2023-04-03 12:00:00,0.0,0.0,0.0,0
2023-04-03 13:00:00,0.0,0.0,0.0,0
2023-04-03 14:00:00,0.0,0.0,0.0,0
2023-04-03 15:00:00,0.42,231.7,0.097,1
2023-04-03 16:00:00,0.0,0.0,0.0,0
2023-04-03 17:00:00,0.34,227.01,0.077,1
2023-04-03 18:00:00,0.3,230.04,0.069,1
2023-04-03 19:00:00,0.52,216.91,0.113,1
2023-04-03 20:00:00,0.47,215.95,0.102,1
2023-04-03 21:00:00,0.44,225.04,0.099,1
2023-04-03 22:00:00,0.44,235.2,0.103,1
2023-04-03 23:00:00,0.31,223.81,0.069,1
2023-04-04 00:00:00,0.39,218.12,0.085,1
2023-04-04 01:00:00,0.35,234.18,0.081,1
2023-04-04 02:00:00,0.39,223.88,0.088,1
2023-04-04 03:00:00,0.0,0.0,0.0,0
2023-04-04 04:00:00,0.0,0.0,0.0,0
2023-04-04 05:00:00,0.0,0.0,0.0,0
2023-04-04 06:00:00,0.0,0.0,0.0,0
2023-04-04 07:00:00,0.46,212.29,0.097,1
2023-04-04 08:00:00,0.52,226.25,0.118,1
2023-04-04 09:00:00,0.33,231.49,0.077,1
2023-04-04 10:00:00,0.48,223.81,0.107,1
2023-04-04 11:00:00,0.0,0.0,0.0,0
2023-04-04 12:00:00,0.0,0.0,0.0,0
2023-04-04 13:00:00,0.0,0.0,0.0,0
2023-04-04 14:00:00,0.37,210.03,0.079,1
2023-04-04 15:00:00,0.56,231.33,0.13,1
2023-04-04 16:00:00,0.46,216.4,0.1,1
2023-04-04 17:00:00,0.0,0.0,0.0,0
2023-04-04 18:00:00,0.0,0.0,0.0,0
2023-04-04 19:00:00,0.58,232.52,0.134,1
2023-04-04 20:00:00,0.53,229.15,0.122,1
2023-04-04 21:00:00,0.34,227.03,0.076,1
2023-04-04 22:00:00,0.38,239.13,0.09,1
2023-04-04 23:00:00,0.0,0.0,0.0,0
2023-04-05 00:00:00,0.43,216.23,0.094,1
2023-04-05 01:00:00,0.0,0.0,0.0,0
2023-04-05 02:00:00,0.54,211.14,0.113,1
2023-04-05 03:00:00,0.0,0.0,0.0,0
2023-04-05 04:00:00,0.38,237.28,0.091,1
2023-04-05 05:00:00,0.38,223.42,0.084,1
2023-04-05 06:00:00,0.0,0.0,0.0,0
2023-04-05 07:00:00,0.44,218.54,0.097,1
2023-04-05 08:00:00,0.41,218.74,0.09,1
2023-04-05 09:00:00,0.0,0.0,0.0,0
2023-04-05 10:00:00,0.47,218.97,0.102,1
2023-04-05 11:00:00,0.39,213.93,0.084,1
2023-04-05 12:00:00,0.0,0.0,0.0,0
2023-04-05 13:00:00,0.0,0.0,0.0,0
2023-04-05 14:00:00,0.33,238.36,0.078,1
2023-04-05 15:00:00,0.0,0.0,0.0,0
2023-04-05 16:00:00,0.0,0.0,0.0,0
2023-04-05 17:00:00,0.39,217.5,0.085,1
2023-04-05 18:00:00,0.43,219.69,0.093,1
2023-04-05 19:00:00,0.59,211.21,0.124,1
2023-04-05 20:00:00,0.37,228.43,0.084,1
2023-04-05 21:00:00,0.0,0.0,0.0,0
2023-04-05 22:00:00,0.0,0.0,0.0,0
2023-04-05 23:00:00,0.0,0.0,0.0,0
2023-04-06 00:00:00,0.49,210.89,0.103,1
2023-04-06 01:00:00,0.48,218.91,0.106,1
2023-04-06 02:00:00,0.39,234.21,0.092,1
2023-04-06 03:00:00,0.56,230.52,0.129,1
2023-04-06 04:00:00,0.48,223.9,0.108,1
2023-04-06 05:00:00,0.0,0.0,0.0,0
2023-04-06 06:00:00,0.0,0.0,0.0,0
2023-04-06 07:00:00,0.49,215.69,0.105,1
2023-04-06 08:00:00,0.0,0.0,0.0,0
2023-04-06 09:00:00,0.32,211.17,0.067,1
2023-04-06 10:00:00,0.4,236.65,0.094,1
2023-04-06 11:00:00,0.46,211.41,0.098,1
2023-04-06 12:00:00,0.42,210.75,0.088,1
2023-04-06 13:00:00,0.0,0.0,0.0,0
2023-04-06 14:00:00,0.38,212.88,0.082,1
2023-04-06 15:00:00,0.0,0.0,0.0,0
2023-04-06 16:00:00,0.41,237.15,0.097,1
2023-04-06 17:00:00,0.59,228.99,0.134,1
2023-04-06 18:00:00,0.57,216.52,0.124,1
2023-04-06 19:00:00,0.34,217.41,0.074,1
2023-04-06 20:00:00,0.0,0.0,0.0,0
2023-04-06 21:00:00,0.0,0.0,0.0,0
2023-04-06 22:00:00,0.31,219.84,0.068,1
2023-04-06 23:00:00,0.0,0.0,0.0,0
2023-04-07 00:00:00,0.34,235.25,0.079,1
2023-04-07 01:00:00,0.32,229.88,0.074,1
2023-04-07 02:00:00,0.52,237.99,0.123,1
2023-04-07 03:00:00,0.52,211.81,0.111,1
2023-04-07 04:00:00,0.0,0.0,0.0,0
2023-04-07 05:00:00,0.0,0.0,0.0,0
2023-04-07 06:00:00,0.31,232.67,0.073,1
2023-04-07 07:00:00,0.47,223.25,0.106,1
2023-04-07 08:00:00,0.42,211.45,0.088,1
2023-04-07 09:00:00,0.4,221.03,0.089,1
2023-04-07 10:00:00,0.56,211.88,0.118,1
2023-04-07 11:00:00,0.54,214.7,0.117,1
2023-04-07 12:00:00,0.0,0.0,0.0,0
2023-04-07 13:00:00,0.0,0.0,0.0,0
2023-04-07 14:00:00,0.0,0.0,0.0,0
2023-04-07 15:00:00,0.0,0.0,0.0,0
2023-04-07 16:00:00,0.45,223.29,0.1,1
2023-04-07 17:00:00,0.56,235.01,0.132,1
2023-04-07 18:00:00,0.0,0.0,0.0,0
2023-04-07 19:00:00,0.46,232.52,0.107,1
2023-04-07 20:00:00,0.0,0.0,0.0,0
2023-04-07 21:00:00,0.0,0.0,0.0,0
2023-04-07 22:00:00,0.41,231.62,0.094,1
2023-04-07 23:00:00,0.0,0.0,0.0,0
2023-04-08 00:00:00,0.52,213.68,0.11,1
2023-04-08 01:00:00,0.55,226.45,0.123,1
2023-04-08 02:00:00,0.43,220.62,0.095,1
2023-04-08 03:00:00,0.0,0.0,0.0,0
2023-04-08 04:00:00,0.53,233.33,0.123,1
2023-04-08 05:00:00,0.0,0.0,0.0,0
2023-04-08 06:00:00,0.58,210.79,0.122,1
2023-04-08 07:00:00,0.35,234.44,0.082,1
2023-04-08 08:00:00,0.0,0.0,0.0,0
2023-04-08 09:00:00,0.0,0.0,0.0,0
2023-04-08 10:00:00,0.52,210.85,0.11,1
2023-04-08 11:00:00,0.39,226.91,0.088,1
2023-04-08 12:00:00,0.34,212.99,0.073,1
2023-04-08 13:00:00,0.0,0.0,0.0,0
2023-04-08 14:00:00,0.0,0.0,0.0,0
2023-04-08 15:00:00,0.41,234.97,0.097,1
2023-04-08 16:00:00,0.36,223.27,0.08,1
2023-04-08 17:00:00,0.0,0.0,0.0,0
2023-04-08 18:00:00,0.51,219.03,0.111,1
2023-04-08 19:00:00,0.0,0.0,0.0,0
2023-04-08 20:00:00,0.0,0.0,0.0,0
2023-04-08 21:00:00,0.55,228.08,0.125,1
2023-04-08 22:00:00,0.59,212.28,0.126,1
2023-04-08 23:00:00,0.57,232.53,0.132,1
2023-04-09 00:00:00,0.48,233.78,0.112,1
2023-04-09 01:00:00,0.44,239.39,0.104,1
2023-04-09 02:00:00,0.0,0.0,0.0,0
2023-04-09 03:00:00,0.41,218.53,0.09,1
2023-04-09 04:00:00,0.5,229.94,0.114,1
2023-04-09 05:00:00,0.52,233.69,0.122,1
2023-04-09 06:00:00,0.0,0.0,0.0,0
2023-04-09 07:00:00,0.49,228.14,0.112,1
2023-04-09 08:00:00,0.56,233.95,0.13,1
2023-04-09 09:00:00,0.43,236.77,0.101,1
2023-04-09 10:00:00,0.55,225.87,0.125,1
2023-04-09 11:00:00,0.0,0.0,0.0,0
2023-04-09 12:00:00,0.53,238.35,0.127,1
2023-04-09 13:00:00,0.0,0.0,0.0,0
2023-04-09 14:00:00,0.0,0.0,0.0,0
2023-04-09 15:00:00,0.43,215.58,0.093,1
2023-04-09 16:00:00,0.54,234.68,0.126,1
2023-04-09 17:00:00,0.0,0.0,0.0,0
2023-04-09 18:00:00,0.5,227.25,0.114,1
2023-04-09 19:00:00,0.0,0.0,0.0,0
2023-04-09 20:00:00,0.35,229.71,0.08,1
2023-04-09 21:00:00,0.58,233.17,0.134,1
2023-04-09 22:00:00,0.37,223.86,0.084,1
2023-04-09 23:00:00,0.42,217.89,0.092,1
2023-04-10 00:00:00,0.33,229.94,0.075,1
2023-04-10 01:00:00,0.49,239.69,0.118,1
2023-04-10 02:00:00,0.41,220.88,0.09,1
2023-04-10 03:00:00,0.0,0.0,0.0,0
2023-04-10 04:00:00,0.58,235.56,0.137,1
2023-04-10 05:00:00,0.48,216.78,0.103,1
2023-04-10 06:00:00,0.0,0.0,0.0,0
2023-04-10 07:00:00,0.0,0.0,0.0,0
2023-04-10 08:00:00,0.0,0.0,0.0,0
2023-04-10 09:00:00,0.51,215.37,0.109,1
2023-04-10 10:00:00,0.33,210.83,0.07,1
2023-04-10 11:00:00,0.54,221.52,0.12,1
2023-04-10 12:00:00,0.0,0.0,0.0,0
2023-04-10 13:00:00,0.47,230.04,0.107,1
2023-04-10 14:00:00,0.44,217.33,0.095,1
2023-04-10 15:00:00,0.5,232.23,0.117,1
2023-04-10 16:00:00,0.52,236.66,0.124,1
2023-04-10 17:00:00,0.0,0.0,0.0,0
2023-04-10 18:00:00,0.4,238.21,0.095,1
2023-04-10 19:00:00,0.37,227.03,0.084,1
2023-04-10 20:00:00,0.53,224.81,0.119,1
2023-04-10 21:00:00,0.0,0.0,0.0,0
2023-04-10 22:00:00,0.0,0.0,0.0,0
2023-04-10 23:00:00,0.0,0.0,0.0,0
2023-04-11 00:00:00,0.58,215.27,0.125,1
2023-04-11 01:00:00,0.58,215.15,0.124,1
2023-04-11 02:00:00,0.53,228.01,0.12,1
2023-04-11 03:00:00,0.49,223.06,0.11,1
2023-04-11 04:00:00,0.38,238.13,0.091,1
2023-04-11 05:00:00,0.48,226.57,0.109,1
2023-04-11 06:00:00,0.42,228.42,0.097,1
2023-04-11 07:00:00,0.0,0.0,0.0,0
2023-04-11 08:00:00,0.41,235.76,0.097,1
2023-04-11 09:00:00,0.53,214.46,0.113,1
2023-04-11 10:00:00,0.32,234.61,0.075,1
2023-04-11 11:00:00,0.42,210.88,0.088,1
2023-04-11 12:00:00,0.0,0.0,0.0,0
2023-04-11 13:00:00,0.0,0.0,0.0,0
2023-04-11 14:00:00,0.31,231.11,0.071,1
2023-04-11 15:00:00,0.42,236.6,0.1,1
2023-04-11 16:00:00,0.36,217.4,0.079,1
2023-04-11 17:00:00,0.0,0.0,0.0,0
2023-04-11 18:00:00,0.31,218.62,0.068,1
2023-04-11 19:00:00,0.0,0.0,0.0,0
2023-04-11 20:00:00,0.0,0.0,0.0,0
2023-04-11 21:00:00,0.38,230.94,0.088,1
2023-04-11 22:00:00,0.4,235.69,0.094,1
2023-04-11 23:00:00,0.51,210.68,0.108,1
2023-04-12 00:00:00,0.51,229.45,0.118,1
2023-04-12 01:00:00,0.0,0.0,0.0,0
2023-04-12 02:00:00,0.57,219.7,0.126,1
2023-04-12 03:00:00,0.0,0.0,0.0,0
2023-04-12 04:00:00,0.47,216.86,0.102,1
2023-04-12 05:00:00,0.49,216.55,0.106,1
2023-04-12 06:00:00,0.43,218.93,0.094,1
2023-04-12 07:00:00,0.37,224.72,0.083,1
2023-04-12 08:00:00,0.0,0.0,0.0,0
2023-04-12 09:00:00,0.55,215.44,0.119,1
2023-04-12 10:00:00,0.32,213.3,0.068,1
2023-04-12 11:00:00,0.38,224.88,0.085,1
2023-04-12 12:00:00,0.0,0.0,0.0,0
2023-04-12 13:00:00,0.35,228.23,0.08,1
2023-04-12 14:00:00,0.47,218.81,0.104,1
2023-04-12 15:00:00,0.32,224.0,0.072,1
2023-04-12 16:00:00,0.43,221.38,0.094,1
2023-04-12 17:00:00,0.59,215.69,0.128,1
2023-04-12 18:00:00,0.0,0.0,0.0,0
2023-04-12 19:00:00,0.0,0.0,0.0,0
2023-04-12 20:00:00,0.0,0.0,0.0,0
2023-04-12 21:00:00,0.32,235.12,0.075,1
2023-04-12 22:00:00,0.52,236.3,0.122,1
2023-04-12 23:00:00,0.52,214.08,0.112,1
2023-04-13 00:00:00,0.57,235.27,0.133,1
2023-04-13 01:00:00,0.4,210.24,0.085,1
2023-04-13 02:00:00,0.54,230.85,0.124,1
2023-04-13 03:00:00,0.46,232.49,0.107,1
2023-04-13 04:00:00,0.0,0.0,0.0,0
2023-04-13 05:00:00,0.41,233.21,0.096,1
2023-04-13 06:00:00,0.4,219.77,0.088,1
2023-04-13 07:00:00,0.51,234.38,0.119,1
2023-04-13 08:00:00,0.0,0.0,0.0,0
2023-04-13 09:00:00,0.37,212.44,0.078,1
2023-04-13 10:00:00,0.51,228.01,0.117,1
2023-04-13 11:00:00,0.31,215.03,0.066,1
2023-04-13 12:00:00,0.46,227.5,0.104,1
2023-04-13 13:00:00,0.0,0.0,0.0,0
2023-04-13 14:00:00,0.0,0.0,0.0,0
2023-04-13 15:00:00,0.36,211.9,0.077,1
2023-04-13 16:00:00,0.35,217.39,0.076,1
2023-04-13 17:00:00,0.0,0.0,0.0,0
2023-04-13 18:00:00,0.0,0.0,0.0,0
2023-04-13 19:00:00,0.0,0.0,0.0,0
2023-04-13 20:00:00,0.37,215.36,0.08,1
2023-04-13 21:00:00,0.31,215.5,0.067,1
2023-04-13 22:00:00,0.0,0.0,0.0,0
2023-04-13 23:00:00,0.46,218.31,0.1,1
2023-04-14 00:00:00,0.52,211.73,0.109,1
2023-04-14 01:00:00,0.0,0.0,0.0,0
2023-04-14 02:00:00,0.36,214.16,0.076,1
2023-04-14 03:00:00,0.0,0.0,0.0,0
2023-04-14 04:00:00,0.47,226.55,0.107,1
2023-04-14 05:00:00,0.0,0.0,0.0,0
2023-04-14 06:00:00,0.32,234.3,0.075,1
2023-04-14 07:00:00,0.45,237.0,0.106,1
2023-04-14 08:00:00,0.4,210.93,0.085,1
2023-04-14 09:00:00,0.0,0.0,0.0,0
2023-04-14 10:00:00,0.3,216.74,0.066,1
2023-04-14 11:00:00,0.41,220.84,0.09,1
2023-04-14 12:00:00,0.37,232.36,0.086,1
2023-04-14 13:00:00,0.0,0.0,0.0,0
2023-04-14 14:00:00,0.0,0.0,0.0,0
2023-04-14 15:00:00,0.0,0.0,0.0,0
2023-04-14 16:00:00,0.49,233.98,0.115,1
2023-04-14 17:00:00,0.0,0.0,0.0,0
2023-04-14 18:00:00,0.0,0.0,0.0,0
2023-04-14 19:00:00,0.34,213.23,0.073,1
2023-04-14 20:00:00,0.42,230.74,0.098,1
2023-04-14 21:00:00,0.31,230.92,0.072,1
2023-04-14 22:00:00,0.0,0.0,0.0,0
2023-04-14 23:00:00,0.0,0.0,0.0,0
2023-04-15 00:00:00,0.41,239.16,0.098,1
2023-04-15 01:00:00,0.41,213.81,0.088,1
2023-04-15 02:00:00,0.0,0.0,0.0,0
2023-04-15 03:00:00,0.55,215.09,0.118,1
2023-04-15 04:00:00,0.0,0.0,0.0,0
2023-04-15 05:00:00,0.0,0.0,0.0,0
2023-04-15 06:00:00,0.59,212.86,0.125,1
2023-04-15 07:00:00,0.33,236.92,0.079,1
2023-04-15 08:00:00,0.5,210.76,0.106,1
2023-04-15 09:00:00,0.49,218.36,0.106,1
2023-04-15 10:00:00,0.0,0.0,0.0,0
2023-04-15 11:00:00,0.0,0.0,0.0,0
2023-04-15 12:00:00,0.41,236.6,0.098,1
2023-04-15 13:00:00,0.0,0.0,0.0,0
2023-04-15 14:00:00,0.0,0.0,0.0,0
2023-04-15 15:00:00,0.0,0.0,0.0,0
2023-04-15 16:00:00,0.36,236.0,0.084,1
2023-04-15 17:00:00,0.0,0.0,0.0,0
2023-04-15 18:00:00,0.0,0.0,0.0,0
2023-04-15 19:00:00,0.59,214.52,0.127,1
2023-04-15 20:00:00,0.47,212.87,0.099,1
2023-04-15 21:00:00,0.52,218.85,0.113,1
2023-04-15 22:00:00,0.46,231.95,0.107,1
2023-04-15 23:00:00,0.39,232.28,0.09,1
2023-04-16 00:00:00,0.41,222.35,0.09,1
2023-04-16 01:00:00,0.3,214.77,0.065,1
2023-04-16 02:00:00,0.0,0.0,0.0,0
2023-04-16 03:00:00,0.31,215.96,0.066,1
2023-04-16 04:00:00,0.47,239.49,0.112,1
2023-04-16 05:00:00,0.52,212.81,0.11,1
2023-04-16 06:00:00,0.31,228.6,0.071,1
2023-04-16 07:00:00,0.6,210.06,0.125,1
2023-04-16 08:00:00,0.34,236.37,0.08,1
2023-04-16 09:00:00,0.38,222.92,0.085,1
2023-04-16 10:00:00,0.48,210.0,0.101,1
2023-04-16 11:00:00,0.0,0.0,0.0,0
2023-04-16 12:00:00,0.37,224.71,0.082,1
2023-04-16 13:00:00,0.0,0.0,0.0,0
2023-04-16 14:00:00,0.41,210.89,0.087,1
2023-04-16 15:00:00,0.3,232.63,0.071,1
2023-04-16 16:00:00,0.53,220.48,0.117,1
2023-04-16 17:00:00,0.37,239.94,0.089,1
2023-04-16 18:00:00,0.53,235.39,0.125,1
2023-04-16 19:00:00,0.0,0.0,0.0,0
2023-04-16 20:00:00,0.49,221.24,0.108,1
2023-04-16 21:00:00,0.43,228.15,0.099,1
2023-04-16 22:00:00,0.0,0.0,0.0,0
2023-04-16 23:00:00,0.0,0.0,0.0,0
2023-04-17 00:00:00,0.41,235.13,0.096,1
2023-04-17 01:00:00,0.0,0.0,0.0,0
2023-04-17 02:00:00,0.0,0.0,0.0,0
2023-04-17 03:00:00,0.38,234.59,0.089,1
2023-04-17 04:00:00,0.51,220.01,0.112,1
2023-04-17 05:00:00,0.4,236.95,0.095,1
2023-04-17 06:00:00,0.56,214.09,0.12,1
2023-04-17 07:00:00,0.37,230.98,0.086,1
2023-04-17 08:00:00,0.0,0.0,0.0,0
2023-04-17 09:00:00,0.41,235.83,0.098,1
2023-04-17 10:00:00,0.58,213.61,0.124,1
2023-04-17 11:00:00,0.0,0.0,0.0,0
2023-04-17 12:00:00,0.0,0.0,0.0,0
2023-04-17 13:00:00,0.45,220.74,0.099,1
2023-04-17 14:00:00,0.0,0.0,0.0,0
2023-04-17 15:00:00,0.42,235.04,0.099,1
2023-04-17 16:00:00,0.0,0.0,0.0,0
2023-04-17 17:00:00,0.44,229.27,0.101,1
2023-04-17 18:00:00,0.5,235.57,0.118,1
2023-04-17 19:00:00,0.44,239.51,0.106,1
2023-04-17 20:00:00,0.55,214.57,0.117,1
2023-04-17 21:00:00,0.0,0.0,0.0,0
2023-04-17 22:00:00,0.0,0.0,0.0,0
2023-04-17 23:00:00,0.58,217.45,0.127,1
2023-04-18 00:00:00,0.36,213.95,0.077,1
2023-04-18 01:00:00,0.37,226.91,0.083,1
2023-04-18 02:00:00,0.0,0.0,0.0,0
2023-04-18 03:00:00,0.0,0.0,0.0,0
2023-04-18 04:00:00,0.0,0.0,0.0,0
2023-04-18 05:00:00,0.0,0.0,0.0,0
2023-04-18 06:00:00,0.41,228.69,0.095,1
2023-04-18 07:00:00,0.4,237.84,0.096,1
2023-04-18 08:00:00,0.38,227.02,0.085,1
2023-04-18 09:00:00,0.45,210.11,0.095,1
2023-04-18 10:00:00,0.0,0.0,0.0,0
2023-04-18 11:00:00,0.34,212.99,0.072,1
2023-04-18 12:00:00,0.38,214.83,0.081,1
2023-04-18 13:00:00,0.58,221.41,0.129,1
2023-04-18 14:00:00,0.54,210.3,0.114,1
2023-04-18 15:00:00,0.37,233.94,0.086,1
